ID,CustomerName,CustomerType,DateStarted,Duration,gender,Age,Salary,ReviewDuration,RelatedDuration,Purchased
10311,Kylila Cromar,2,2018-03-09 21:31:00,473.61,Female,62,65,59,,1
10312,Charmaine Gollard,2,2018-03-09 10:17:00,407.51,Female,44,195,,,0
10313,Audra Creese,4,2018-03-09 20:13:00,142.29,Female,66,189,39,89,1
10314,"Seaborne,Hewitt ",2,2018-03-09 01:31:00,428.72,Male,26,169,,,0
10315,"Restall,Saxe ",4,2018-03-09 16:08:00,147.58,Male,65,64,,,1
10316,"Grose,Alfonse ",1,2018-03-09 05:35:00,570.47,Male,75,160,8,,0
10317,"Bonifacio,Sonnie ",4,2018-03-09 17:54:00,85.95,Male,24,163,,33,0
10318,Elianore Trevallion,3,2018-03-09 09:06:00,258.05,Female,30,164,18,23,1
10319,"Esler,Sargent ",2,2018-03-09 23:32:00,682.48,Male,46,169,,,0
10320,Briney Skokoe,3,2018-03-09 20:30:00,416.45,Female,31,52,,44,0
10321,"Lightbown,Hurley ",4,2018-03-09 18:29:00,316.13,Male,41,164,29,29,0
10322,"Ygou,Locke ",4,2018-03-09 16:24:00,29.25,Male,66,143,,16,0
10323,"Jerdon,Georges ",4,2018-03-09 23:35:00,542.96,Male,56,35,,,0
10324,Aliza Kinnoch,2,2018-03-09 21:37:00,213.8,Female,32,112,,,0
10325,Rhodie Terbrugge,2,2018-03-09 19:39:00,635.99,Female,43,79,59,,0
10326,Maggi Eburne,2,2018-03-09 09:13:00,833.21,Female,76,85,,49,0
10327,"Cram,Chane ",1,2018-03-09 22:59:00,716.39,Male,19,49,100,53,0
10328,"Biggerdike,Giacomo ",2,2018-03-09 23:00:00,497.55,Male,61,175,,,1
10329,Sharl Whiteson,1,2018-03-09 16:18:00,566.38,Female,64,94,,,1
10330,"Farry,Tad ",4,2018-03-09 00:22:00,859.49,Male,72,29,21,,1
10331,"Bramwell,Delmar ",1,2018-03-09 09:19:00,858.75,Male,41,115,62,,0
10332,"Sabbins,Base ",3,2018-03-09 11:18:00,246.44,Male,78,198,24,,0
10333,"Brigman,Jamil ",4,2018-03-09 15:00:00,552.3,Male,55,109,14,,1
10334,"Lyddiard,Godfry ",1,2018-03-09 21:16:00,630.96,Male,24,74,100,,0
10335,"Dobrowski,Birch ",3,2018-03-09 20:13:00,540.8,Male,67,181,,52,1
10336,"Petracek,Kev ",4,2018-03-09 02:05:00,187.46,Male,24,165,,,0
10337,Tonie Perrycost,3,2018-03-09 06:07:00,532.65,Female,59,171,26,94,0
10338,Christiana Usmar,1,2018-03-09 23:40:00,370.2,Female,51,62,,,1
10339,Jobye Abramowsky,3,2018-03-09 17:41:00,159.13,Female,71,155,,,0
10340,"Camolli,Ezechiel ",3,2018-03-09 18:34:00,843.05,Male,67,61,69,68,0
10341,Eilis Lassen,2,2018-03-09 03:28:00,538.65,Female,60,84,52,,1
10342,"Krikorian,Zebulon ",1,2018-03-09 01:15:00,548.09,Male,73,90,34,,0
10343,"Roylance,Luke ",2,2018-03-09 11:35:00,126.98,Male,24,183,63,,1
10344,Alexa Halloway,2,2018-03-09 05:16:00,500.72,Female,51,32,,,0
10345,"Robrow,Richard ",1,2018-03-09 16:10:00,403.97,Male,45,151,68,99,0
10346,Josey Atlee,1,2018-03-09 15:11:00,836.95,Female,56,152,91,,0
10347,"Farndale,Hodge ",4,2018-03-09 01:09:00,201.9,Male,75,105,,,0
10348,Chad Tipperton,2,2018-03-09 11:32:00,804.98,Female,50,183,77,,0
10349,"Daughtrey,Ruperto ",4,2018-03-09 14:11:00,741.11,Male,19,65,74,40,1
10350,"Scholar,Nataniel ",4,2018-03-09 05:57:00,664.09,Male,47,69,13,,0
10351,"Saffill,Alvin ",2,2018-03-09 01:48:00,75.49,Male,46,17,,91,0
10352,"Muffen,Brad ",1,2018-03-09 09:12:00,351.61,Male,31,111,,68,1
10353,"Cromack,Man ",2,2018-03-09 20:02:00,558.27,Male,62,178,33,45,1
10354,"Vasnetsov,Geno ",3,2018-03-09 10:20:00,624.41,Male,30,31,92,,0
10355,Dianna McCallion,1,2018-03-09 15:17:00,299.86,Female,20,37,11,8,1
10356,Melinde Kerfod,4,2018-03-09 13:14:00,131.83,Female,57,26,35,40,0
10357,"Dowsett,Pierce ",1,2018-03-09 18:18:00,733.85,Male,34,19,28,,1
10358,Alvira Titlow,4,2018-03-09 00:52:00,289.65,Female,45,33,,37,0
10359,Harmonie Basson,2,2018-03-09 04:55:00,599.87,Female,22,171,,,0
10360,"Coundley,Matty ",2,2018-03-09 06:30:00,474.48,Male,61,145,,72,1
10361,"Kenright,Andros ",4,2018-03-09 01:40:00,183.55,Male,62,97,,65,0
10362,"Hallick,Garth ",3,2018-03-09 11:39:00,398.27,Male,71,27,18,16,0
10363,"Antunes,Fredrick ",4,2018-03-09 21:35:00,78.11,Male,75,15,,,0
10364,"Lednor,Edward ",1,2018-03-09 17:30:00,872.28,Male,73,168,,,1
10365,Federica Growy,2,2018-03-09 13:06:00,368.31,Female,35,65,62,,1
10366,Imogene Lightoller,1,2018-03-09 11:29:00,610.15,Female,74,81,,55,0
10367,Jane Luce,2,2018-03-09 18:06:00,602.21,Female,31,132,22,,0
10368,Melva Pagitt,2,2018-03-09 06:45:00,616.71,Female,27,22,71,51,1
10369,Hedwig Ginnelly,1,2018-03-09 04:11:00,283.62,Female,31,153,28,83,0
10370,Kylila Dikes,2,2018-03-09 19:31:00,626.78,Female,64,185,89,,0
10371,Ange Cousen,3,2018-03-09 06:18:00,834.39,Female,33,77,,,0
10372,"Caslin,Giorgi ",1,2018-03-09 17:29:00,670.5,Male,48,29,53,97,0
10373,Lenora Woehler,3,2018-03-09 01:28:00,509.02,Female,20,154,46,,0
10374,Dina Aizikovitz,3,2018-03-09 21:11:00,598.16,Female,62,33,15,,1
10375,"Disbrey,Jedediah ",4,2018-03-09 10:45:00,576.21,Male,65,50,,,1
10376,"Uden,Thaxter ",4,2018-03-09 01:52:00,13.71,Male,56,26,34,,1
10377,Doralynne Wasiela,3,2018-03-09 20:27:00,198.72,Female,41,67,,,0
10378,Evvie Lettice,1,2018-03-09 17:10:00,82.27,Female,23,41,70,,0
10379,"Davidovitz,Agustin ",3,2018-03-09 03:41:00,28.48,Male,38,24,,,0
10380,"Getcliff,Zolly ",2,2018-03-09 10:49:00,565.61,Male,51,18,,17,0
10381,Sileas MacGiolla Pheadair,3,2018-03-09 12:52:00,20.83,Female,29,81,,,0
10382,Tamarah Godlee,4,2018-03-09 03:22:00,29.21,Female,42,19,,,0
10383,Ruthanne Dudson,4,2018-03-09 04:58:00,729.65,Female,60,15,44,38,0
10384,"Dennant,Chandler ",1,2018-03-09 04:06:00,117.98,Male,47,31,,,0
10385,"Grahame,Benoit ",4,2018-03-09 00:05:00,664.46,Male,68,95,39,,0
10386,Cheslie Glanfield,4,2018-03-09 10:33:00,223.53,Female,50,27,,,0
10387,Jorrie Gouldthorp,4,2018-03-09 06:29:00,845.34,Female,60,44,47,,0
10388,Andromache Rutherford,2,2018-03-09 19:34:00,584.41,Female,17,176,93,69,1
10389,Rita Hargreves,3,2018-03-09 04:04:00,76.59,Female,37,158,66,,0
10390,"Clouston,Lock ",1,2018-03-09 17:06:00,516.41,Male,69,16,,32,0
10391,"Ruddlesden,Mel ",1,2018-03-09 02:43:00,633.08,Male,33,91,53,18,1
10392,"Gartell,Matteo ",4,2018-03-09 17:14:00,490.24,Male,38,86,94,,1
10393,"Knee,Xavier ",3,2018-03-09 01:51:00,301.33,Male,34,30,100,,0
10394,"Wyvill,Henderson ",1,2018-03-09 21:23:00,378.11,Male,20,184,90,70,0
10395,"Stoyle,Yardley ",2,2018-03-09 14:06:00,742.8,Male,55,181,88,,0
10396,Annissa Colborn,2,2018-03-09 07:01:00,255.23,Female,30,37,,,0
10397,Ada Brandi,2,2018-03-09 07:15:00,634.26,Female,72,21,,,0
10398,"Jopson,Kippar ",2,2018-03-09 00:50:00,515.98,Male,68,63,,,0
10399,Nicoline Perkinson,3,2018-03-09 05:44:00,781.37,Female,30,16,,,0
10400,"Tonner,Jefferey ",1,2018-03-09 10:33:00,879.77,Male,73,161,18,,0
10401,"Blake,Anatole ",1,2018-03-09 12:48:00,282.7,Male,27,195,,77,1
10402,Elaina Allred,3,2018-03-09 09:09:00,542.73,Female,29,37,71,27,1
10403,"Bayley,Price ",1,2018-03-09 09:33:00,705.22,Male,27,171,22,61,0
10404,Consuela Yeaman,3,2018-03-09 02:23:00,390.32,Female,69,171,80,,0
10405,"Brilon,Dalis ",3,2018-03-09 16:09:00,649.37,Male,63,136,,,0
10406,"Knight,Johnathan ",1,2018-03-09 09:05:00,569.56,Male,35,29,24,,1
10407,"Kolakowski,Derick ",1,2018-03-09 04:54:00,147.68,Male,40,123,,,0
10408,Eunice Minerdo,3,2018-03-09 02:23:00,501.58,Female,71,115,,10,1
10409,Michal Lodge,2,2018-03-09 08:56:00,166.06,Female,63,171,75,,0
10410,"Moller,Sanson ",3,2018-03-09 01:29:00,700.45,Male,58,32,20,,1
10411,Dreddy Reiling,3,2018-03-09 09:13:00,13.87,Female,70,88,23,,1
10412,Dulsea McMichan,2,2018-03-09 09:31:00,636.93,Female,35,87,,,1
10413,Rhetta Soar,1,2018-03-09 21:01:00,49.7,Female,79,26,,,0
10414,Alisha Allston,4,2018-03-09 04:06:00,781.36,Female,73,47,7,63,0
10415,Kaylyn Joseph,2,2018-03-09 14:01:00,801.74,Female,45,34,,78,0
10416,"Schonfeld,Whittaker ",2,2018-03-09 09:53:00,462.3,Male,28,60,,,1
10417,Brett Doeg,2,2018-03-09 12:25:00,291.09,Female,31,131,92,17,1
10418,"Laphorn,Leonerd ",4,2018-03-09 18:50:00,391.5,Male,27,149,37,32,0
10419,Danita Woodcraft,4,2018-03-09 01:52:00,783.17,Female,25,35,8,,0
10420,"Sponton,Clint ",3,2018-03-09 13:08:00,598.65,Male,74,179,25,78,0
10421,"Croom,Micheil ",3,2018-03-09 05:12:00,763.44,Male,53,13,67,,0
10422,Kaia Chippin,3,2018-03-09 22:43:00,326.65,Female,23,184,30,58,1
10423,Melania Hearl,2,2018-03-09 12:43:00,517.05,Female,54,24,99,,1
10424,Elsie Seymark,1,2018-03-09 13:37:00,206.14,Female,65,67,,,1
10425,Olenka McFarlan,1,2018-03-09 21:38:00,289.21,Female,40,33,22,46,0
10426,"Keyhoe,Abbey ",4,2018-03-09 23:58:00,602.42,Male,24,172,27,,0
10427,"Tingey,Orv ",3,2018-03-09 23:11:00,21.35,Male,78,11,,90,1
10428,Amii Bydaway,4,2018-03-09 03:21:00,428.92,Female,42,72,6,34,0
10429,"Troy,Lindon ",1,2018-03-09 15:40:00,292.08,Male,44,186,6,46,1
10430,"Utteridge,Forbes ",2,2018-03-09 10:02:00,479.38,Male,21,84,16,13,0
10431,"Gilbody,Robbie ",2,2018-03-09 04:38:00,269.32,Male,63,43,,17,1
10432,"Kelner,Tad ",3,2018-03-09 23:07:00,427.39,Male,68,74,88,,1
10433,Alison Swaton,3,2018-03-09 12:30:00,230.88,Female,26,163,100,,0
10434,"Sibthorp,Redd ",2,2018-03-09 02:51:00,684.99,Male,70,37,82,,1
10435,"Counihan,Leroi ",2,2018-03-09 16:37:00,347.2,Male,59,156,64,,0
10436,"Durston,Kingsly ",4,2018-03-09 23:08:00,511.89,Male,63,43,,,0
10437,"Marriott,Graig ",3,2018-03-09 22:46:00,113.47,Male,60,73,42,,0
10438,"Olivie,Keene ",1,2018-03-09 10:25:00,597.81,Male,23,109,,11,0
10439,Theressa MacDermid,1,2018-03-09 09:40:00,582.75,Female,17,150,,86,1
10440,Hana Fishlee,3,2018-03-09 05:18:00,882.6,Female,48,86,70,,1
10441,"Andrini,Desmond ",2,2018-03-09 07:57:00,407.1,Male,22,148,5,97,0
10442,Tracie Dancy,1,2018-03-09 08:15:00,670.39,Female,50,145,,,0
10443,"Hayler,Edouard ",3,2018-03-09 22:01:00,720.96,Male,54,162,50,,1
10444,Kellie Yesinov,2,2018-03-09 22:44:00,684.65,Female,68,150,31,,0
10445,Marja Maybey,3,2018-03-09 23:51:00,464.01,Female,18,200,78,,0
10446,"Scholer,Cletis ",3,2018-03-09 02:10:00,158.19,Male,72,29,,,1
10447,Gwendolen Teissier,1,2018-03-09 02:35:00,756.91,Female,36,161,,,0
10448,Rhea Dorney,1,2018-03-09 00:23:00,200.9,Female,18,121,57,97,0
10449,"O'Shevlin,Sergei ",4,2018-03-09 04:25:00,27.53,Male,49,158,,62,0
10450,"Tookill,Pierce ",2,2018-03-09 10:28:00,113.02,Male,23,141,34,86,0
10451,Shirlee Jolliff,3,2018-03-09 10:01:00,440.87,Female,48,188,62,,1
10452,"Parish,Arnold ",4,2018-03-09 03:08:00,800.72,Male,32,35,19,16,0
10453,Haily Polden,2,2018-03-09 16:54:00,39.88,Female,39,192,22,84,0
10454,Kasey Fruser,4,2018-03-09 01:58:00,147.54,Female,43,83,7,43,1
10455,Tybi Morena,1,2018-03-09 20:28:00,64.09,Female,23,80,83,62,0
10456,Cati Petford,4,2018-03-09 15:58:00,746.48,Female,34,154,27,34,0
10457,"Brennan,Keelby ",2,2018-03-09 17:43:00,300.98,Male,32,72,,62,0
10458,Gloriane Haycroft,1,2018-03-09 20:40:00,880.36,Female,61,86,,,1
10459,"Jagg,Earl ",4,2018-03-09 23:02:00,219.04,Male,53,200,32,69,0
10460,Nonna Chaman,4,2018-03-09 00:28:00,724.01,Female,72,46,,35,0
10461,"Dumingo,Murvyn ",1,2018-03-09 06:33:00,295.49,Male,27,171,71,8,0
10462,"Cocke,Tommie ",3,2018-03-09 05:51:00,412.91,Male,49,181,31,,0
10463,Bonny Molohan,4,2018-03-09 18:26:00,223.77,Female,42,74,,,0
10464,Pauly Senecaut,3,2018-03-09 02:57:00,131.26,Female,43,18,66,77,0
10465,Ingaborg Debenham,3,2018-03-09 02:20:00,739.09,Female,31,175,80,,0
10466,Randie Cuerdall,2,2018-03-09 21:33:00,643.13,Female,72,194,,,1
10467,"Spragge,Mischa ",3,2018-03-09 11:07:00,888.01,Male,43,192,71,22,1
10468,"Newcome,Even ",1,2018-03-09 21:36:00,661.34,Male,68,25,42,,0
10469,Crissy Adrienne,4,2018-03-09 03:03:00,758.89,Female,60,25,62,8,0
10470,"Godsal,Odey ",4,2018-03-09 22:35:00,131.12,Male,77,188,17,,1
10471,Allyson Billin,1,2018-03-09 15:40:00,372.15,Female,74,135,,,1
10472,Bellanca Goman,1,2018-03-09 19:25:00,131.07,Female,65,198,,,0
10473,Clarinda Corteis,2,2018-03-09 04:42:00,763.39,Female,20,46,73,73,0
10474,"Titmuss,Reynold ",2,2018-03-09 04:10:00,343.57,Male,78,96,,,0
10475,"Allaker,Pennie ",4,2018-03-09 06:22:00,191.75,Male,33,127,31,92,1
10476,Tandie Terrill,3,2018-03-09 19:56:00,850.45,Female,33,172,,,1
10477,"Waddam,Garner ",4,2018-03-09 15:46:00,634.13,Male,53,156,26,,1
10478,"Malitrott,Eal ",1,2018-03-09 22:46:00,165.27,Male,68,130,,,0
10479,Brina Ech,4,2018-03-09 01:36:00,295.41,Female,59,87,26,,1
10480,"Nagle,Vachel ",1,2018-03-09 21:36:00,106.56,Male,21,131,,,1
10481,"Pollendine,Kiel ",4,2018-03-09 04:13:00,118.53,Male,43,194,,,1
10482,"Prin,Edd ",1,2018-03-09 02:55:00,281.56,Male,79,143,99,,0
10483,Fayth Creffield,1,2018-03-09 20:59:00,188.91,Female,51,37,6,,0
10484,"Iowarch,Casar ",2,2018-03-09 04:10:00,340.29,Male,74,171,40,9,1
10485,Audi Standring,4,2018-03-09 20:56:00,722.06,Female,44,74,66,,0
10486,"Margiotta,Aubert ",3,2018-03-09 12:47:00,665.41,Male,54,120,,,0
10487,Corinne Kringe,4,2018-03-09 10:24:00,536.41,Female,22,164,40,56,0
10488,"Wiltshier,Julio ",1,2018-03-09 16:20:00,597.11,Male,19,185,86,,1
10489,Florrie Markwelley,4,2018-03-09 09:55:00,856.1,Female,24,92,28,,0
10490,"Shapland,Johnny ",4,2018-03-09 16:21:00,392.73,Male,61,35,,17,1
10491,Netta Inott,3,2018-03-09 02:25:00,565.02,Female,17,131,,,1
10492,Velvet Lyptratt,3,2018-03-09 20:12:00,851.94,Female,19,42,,86,1
10493,Jana Besnardeau,2,2018-03-09 14:42:00,354.91,Female,25,74,,,0
10494,"Seivwright,Pennie ",3,2018-03-09 12:21:00,580.04,Male,43,180,37,,1
10495,"Guilder,Clementius ",2,2018-03-09 21:28:00,896.27,Male,51,157,,,0
10496,"Wolfenden,Poul ",4,2018-03-09 00:51:00,354.84,Male,18,40,96,5,0
10497,"Vispo,Bjorn ",4,2018-03-09 16:20:00,205.2,Male,51,126,,,1
10498,Aleece Calleja,3,2018-03-09 00:50:00,308.06,Female,28,192,,32,1
10499,Jere Mifflin,1,2018-03-09 21:55:00,505.94,Female,69,167,60,14,0
10500,Sioux Caccavella,1,2018-03-09 12:21:00,528.31,Female,33,125,13,19,0
10501,Noella Truckell,2,2018-03-09 09:30:00,651.23,Female,33,106,82,,0
10502,"Tiernan,Riley ",4,2018-03-09 03:40:00,262.81,Male,33,149,,,0
10503,Carlin Esslement,1,2018-03-09 10:49:00,633.61,Female,41,166,26,,0
10504,"Jervoise,Mikol ",2,2018-03-09 03:01:00,698.62,Male,73,160,40,,0
10505,Abbey Taylder,1,2018-03-09 10:20:00,491.23,Female,55,92,63,,0
10506,Goldina Pridgeon,3,2018-03-09 03:29:00,762.48,Female,26,133,,,0
10507,Elset Karadzas,3,2018-03-09 04:04:00,684.2,Female,44,105,82,,0
10508,Marylynne Bartkiewicz,3,2018-03-09 00:19:00,644.61,Female,19,167,78,18,0
10509,Emalia Zavattari,3,2018-03-09 02:01:00,396.23,Female,44,181,78,,0
10510,"Spiaggia,Angie ",2,2018-03-09 21:09:00,702.78,Male,41,31,54,,0
10511,"Keeney,Warde ",3,2018-03-09 12:08:00,51.16,Male,52,196,,97,1
10512,Constanta Garner,4,2018-03-09 18:33:00,827.67,Female,20,168,29,96,0
10513,"Chattaway,Averell ",4,2018-03-09 00:34:00,45.59,Male,47,129,79,47,0
10514,"Kindley,Emmett ",2,2018-03-09 00:14:00,435.53,Male,36,145,26,,0
10515,Dehlia Sirett,4,2018-03-09 22:38:00,552.67,Female,76,59,33,,0
10516,Shanna de Aguirre,3,2018-03-09 19:45:00,706.26,Female,77,154,,,1
10517,Mallory Standish-Brooks,3,2018-03-09 17:33:00,330.65,Female,17,58,,,0
10518,Windy Babidge,2,2018-03-09 05:22:00,191.7,Female,60,137,,,0
10519,Meade Doles,1,2018-03-09 00:19:00,143.63,Female,30,182,11,,1
10520,Sianna Ciottoi,2,2018-03-09 14:43:00,127.24,Female,53,38,76,27,0
10521,"Tyler,Jessey ",4,2018-03-09 03:31:00,600.93,Male,21,19,47,58,0
10522,Vyky Kiffe,3,2018-03-09 09:37:00,881.07,Female,19,148,,,0
10523,"Cauldfield,Lewiss ",4,2018-03-09 14:09:00,316.42,Male,42,29,18,47,0
10524,"Colbran,Baudoin ",1,2018-03-09 14:09:00,502.8,Male,45,145,92,13,1
10525,Tova Wais,1,2018-03-09 10:50:00,326.08,Female,32,104,,,0
10526,Martica Lindberg,3,2018-03-09 11:21:00,116.7,Female,53,66,,,0
10527,Ddene Coopland,1,2018-03-09 20:06:00,255.14,Female,70,132,,,0
10528,Sharla Bindon,1,2018-03-09 06:29:00,706.77,Female,71,116,,36,0
10529,"Gibbings,Corrie ",1,2018-03-09 07:48:00,760.64,Male,65,98,85,74,0
10530,Alethea Fanshaw,3,2018-03-09 03:37:00,482.36,Female,43,12,100,,0
10531,Angeline Grimstead,3,2018-03-09 01:43:00,177.49,Female,62,91,13,92,1
10532,"Tweedell,Geoff ",1,2018-03-09 16:13:00,253.38,Male,63,74,31,,0
10533,"Hawkswood,Ave ",4,2018-03-09 05:35:00,301.81,Male,54,90,,,0
10534,Janey Bowcock,1,2018-03-09 12:20:00,96.74,Female,71,200,24,,0
10535,Odelle Capron,4,2018-03-09 05:17:00,100.65,Female,50,102,16,,0
10536,Sherie Downey,2,2018-03-09 14:34:00,81.12,Female,29,37,76,85,1
10537,"Topes,Kalil ",3,2018-03-09 16:48:00,421.88,Male,77,96,37,,1
10538,Lizette Sprague,2,2018-03-09 21:22:00,771.07,Female,28,90,22,,0
10539,"Nayer,Brennen ",2,2018-03-09 02:31:00,114.76,Male,70,83,39,63,1
10540,"Millott,Nelson ",1,2018-03-09 20:10:00,548.52,Male,28,65,69,,0
10541,"Spadaro,Marijn ",4,2018-03-09 11:32:00,252.13,Male,62,193,34,72,1
10542,Nydia Probetts,4,2018-03-09 08:54:00,860.89,Female,24,103,29,,1
10543,Darleen Souter,1,2018-03-09 16:56:00,670.95,Female,57,125,37,15,1
10544,Nataline Goodwin,3,2018-03-09 06:39:00,461.98,Female,56,166,32,,1
10545,"Mingay,Murdoch ",3,2018-03-09 15:53:00,857.01,Male,25,83,,,1
10546,"Battams,Kalil ",2,2018-03-09 12:05:00,875.02,Male,35,151,,,1
10547,Andy Jerams,2,2018-03-09 21:26:00,318.55,Female,49,20,24,,0
10548,"Readett,Roland ",3,2018-03-09 11:50:00,471.73,Male,62,79,,97,0
10549,Ursa Theyer,4,2018-03-09 19:38:00,646.78,Female,49,158,49,,0
10550,"Beauchop,Swen ",4,2018-03-09 04:42:00,186.22,Male,55,123,78,91,0
10551,"Andrichuk,Emmerich ",2,2018-03-09 01:06:00,118.81,Male,47,90,92,,0
10552,Mead Orable,3,2018-03-09 22:09:00,681.64,Female,31,15,,,1
10553,"Rides,Wheeler ",4,2018-03-09 10:49:00,400.07,Male,22,73,48,77,0
10554,Emlyn Varley,1,2018-03-09 17:25:00,241.38,Female,42,116,90,,0
10555,Corey Pinsent,4,2018-03-09 20:22:00,387.92,Female,58,168,,,0
10556,Jessalyn Iwaszkiewicz,2,2018-03-09 11:05:00,601.38,Female,20,133,28,16,0
10557,"Donnel,Ezechiel ",2,2018-03-09 09:39:00,585.35,Male,44,81,56,,1
10558,"Domke,Samuele ",3,2018-03-09 16:59:00,393.19,Male,57,188,,,0
10559,Mariejeanne Winteringham,3,2018-03-09 14:05:00,213.68,Female,44,68,,7,0
10560,Paulita Yarnold,3,2018-03-09 23:06:00,825.91,Female,25,122,18,,0
10561,"Fowley,Lorrie ",3,2018-03-09 13:41:00,450.96,Male,43,71,100,37,1
10562,"Knell,Mychal ",3,2018-03-09 10:04:00,281.71,Male,41,179,46,71,0
10563,"Stoyle,Rustie ",2,2018-03-09 23:12:00,568.06,Male,43,126,88,,1
10564,Luci Hewkin,1,2018-03-09 12:53:00,282.34,Female,20,58,73,,0
10565,Jany Panketh,3,2018-03-09 23:45:00,519.9,Female,29,67,36,,0
10566,"Ritch,Tore ",4,2018-03-09 08:57:00,466.87,Male,24,54,64,,0
10567,"Emburey,James ",2,2018-03-09 12:17:00,363.45,Male,60,185,,,0
10568,"Cobbled,Todd ",1,2018-03-09 09:39:00,196.75,Male,32,53,83,,0
10569,Maiga Gingles,4,2018-03-09 13:22:00,388.14,Female,17,82,,,0
10570,"Abbyss,Kincaid ",4,2018-03-09 00:17:00,359.71,Male,21,51,44,90,0
10571,"Kittoe,Dannie ",1,2018-03-09 06:35:00,456.45,Male,41,17,,58,0
10572,"Donaway,Alaric ",4,2018-03-09 12:26:00,98.63,Male,32,32,,11,0
10573,"Treacy,Kelsey ",1,2018-03-09 13:00:00,15.55,Male,36,119,5,,1
10574,"Walworth,Wilhelm ",3,2018-03-09 07:14:00,665.16,Male,26,97,96,50,0
10575,Consuela Gingles,4,2018-03-09 04:47:00,157.01,Female,39,170,37,87,1
10576,"Aingell,Jens ",4,2018-03-09 14:09:00,176.49,Male,76,63,,,1
10577,Klarika Acheson,3,2018-03-09 19:21:00,725.96,Female,55,175,76,34,0
10578,"Nesbitt,Case ",1,2018-03-09 21:03:00,662.75,Male,65,183,,41,0
10579,Lynette Austing,4,2018-03-09 15:14:00,378.7,Female,75,185,87,,0
10580,"Dorot,Pernell ",4,2018-03-09 19:48:00,414.52,Male,28,91,,,0
10581,"Gooderson,Bradan ",1,2018-03-09 18:17:00,430.45,Male,20,163,,,0
10582,"Begbie,Meryl ",2,2018-03-09 13:23:00,684.17,Male,56,72,47,59,0
10583,"Maylin,Skell ",3,2018-03-09 09:11:00,784.2,Male,38,137,,58,1
10584,Celestyna Torrese,4,2018-03-09 20:30:00,289.31,Female,20,57,27,55,0
10585,"Tocque,Albrecht ",1,2018-03-09 23:44:00,283.84,Male,37,64,,,0
10586,"Winters,Clyde ",3,2018-03-09 20:16:00,811.07,Male,37,149,54,,0
10587,"Charpling,Clem ",1,2018-03-09 02:20:00,839.53,Male,63,32,81,,0
10588,Elyssa Ojeda,4,2018-03-09 03:27:00,44.13,Female,59,142,43,,0
10589,"Zavattieri,Marcello ",1,2018-03-09 13:49:00,856.23,Male,59,172,39,81,1
10590,"Trenam,Valle ",4,2018-03-09 01:11:00,407.72,Male,26,130,82,,0
10591,Roseann Bezants,4,2018-03-09 17:24:00,814.16,Female,56,54,28,,0
10592,"Hammon,Rafe ",3,2018-03-09 09:01:00,847.83,Male,70,133,59,,0
10593,Conni Hasselby,3,2018-03-09 06:15:00,732.55,Female,38,151,,94,0
10594,"Seven,Blair ",2,2018-03-09 08:53:00,468.76,Male,60,199,96,15,1
10595,"Turford,Marietta ",1,2018-03-09 05:37:00,407.65,Male,20,188,,,0
10596,Lavinie Broomhall,1,2018-03-09 17:48:00,283.67,Female,24,53,91,,0
10597,"O'Hegertie,Kale ",3,2018-03-09 13:54:00,727.54,Male,38,145,18,70,1
10598,"Cordeau],Syd ",4,2018-03-09 04:22:00,537.54,Male,32,183,,,0
10599,"Shephard,Ulises ",1,2018-03-09 00:22:00,591.94,Male,45,160,84,,0
10600,Tova Donnan,1,2018-03-09 09:05:00,497.58,Female,63,88,40,,0
10601,"Grioli,Kinny ",2,2018-03-09 22:32:00,497.76,Male,26,90,60,,0
10602,Rochell Diperaus,4,2018-03-09 05:08:00,321.07,Female,28,51,51,7,1
10603,Augustine Fallen,3,2018-03-09 23:28:00,171.83,Female,73,64,83,79,0
10604,"Lehr,Clemente ",3,2018-03-09 22:40:00,159.99,Male,23,73,23,54,0
10605,Joli Dent,4,2018-03-09 13:12:00,798.06,Female,76,49,,,1
10606,Janey Bourget,2,2018-03-09 01:58:00,511.4,Female,79,20,39,93,0
10607,"Lygoe,Goran ",3,2018-03-09 13:28:00,580.81,Male,28,114,32,,0
10608,"Wheeler,Conrade ",3,2018-03-09 15:47:00,170,Male,73,191,7,,1
10609,Karla Sleeman,4,2018-03-09 06:56:00,23.29,Female,72,125,97,,1
10610,Mallissa McNeilly,4,2018-03-09 09:01:00,276.84,Female,27,130,19,,0
10611,Sephira Firpo,2,2018-03-09 14:21:00,785.09,Female,38,61,46,,0
10612,"Sorey,Nickolaus ",2,2018-03-09 19:49:00,29.27,Male,37,76,80,59,0
10613,"Tregunna,Judah ",4,2018-03-09 14:51:00,104.04,Male,76,164,,,1
10614,Lucretia Hedgecock,3,2018-03-09 18:48:00,345.97,Female,52,121,31,32,0
10615,"Bergen,Jory ",1,2018-03-09 17:15:00,880.15,Male,17,102,86,,0
10616,"Fellows,Olivero ",4,2018-03-09 13:19:00,288.5,Male,74,152,53,,0
10617,"Bartlosz,Sandy ",1,2018-03-09 05:26:00,420.41,Male,19,197,,,0
10618,Carri Starrs,4,2018-03-09 16:58:00,280.66,Female,41,126,65,,1
10619,"Poulett,Alon ",2,2018-03-09 12:25:00,53.58,Male,36,119,41,63,0
10620,"Humbell,Adrian ",4,2018-03-09 00:25:00,774.41,Male,70,79,77,,0
